Continent,Country,State,Address,ZipCode,ProductName,ProductCategory,ProductSubcategory,OrderDate,DeliveryDate,Cost,UnitPrice,Quantity,FirstName,LastName,Email,Phone,StoreName
Asia,Japan,State1,36540 Patricia Courts,85542,Couch - Between,Furniture,Couch,2024-07-22,2024-07-28,33.64,27.08,2,Krystal,Roberts,kathleen84@caldwell.com,(435)094-7651,"Perez, Pacheco and Jenkins"
North America,Canada,State2,0994 Kyle Keys Apt. 989,93127,Laptop - Buy,Electronics,Laptop,2024-07-18,2024-07-22,373.41,467.12,1,Calvin,Lee,larry24@branch-cohen.org,8261103565,Sandoval-Whitney
Europe,Germany,Hamburg,23766 Aguilar Manors,79137,Table - Practice,Furniture,Table,2024-04-13,2024-04-15,2668.94,356.73,9,Glen,Jackson,jessereyes@hotmail.com,118-390-9342x424,Curry PLC
Europe,France,State2,6334 Stephanie Glens,27854,Shirt - Able,Clothing,Shirt,2024-05-27,2024-06-06,41.19,11.62,4,Thomas,Garcia,qorr@hotmail.com,8654243826,Nunez-Hunt
Europe,Germany,Hamburg,95288 Lynch Neck Apt. 396,79806,Jeans - Yet,Clothing,Jeans,2024-02-21,2024-02-28,814.56,206.3,5,Morgan,Henderson,marcusdavis@yahoo.com,(504)718-8300x9954,"Rivera, Smith and Adams"
North America,USA,Texas,966 Jordan Radial Suite 706,92355,Jeans - Century,Clothing,Jeans,2024-07-16,2024-07-19,2102.84,382.62,8,Daniel,Graves,fsilva@howell-odonnell.com,3847156756,Lewis-Hill
Asia,India,Karnataka,16744 James Square Apt. 596,75930,Laptop - Lay,Electronics,Laptop,2024-05-06,2024-05-11,1524.9,350.98,5,Zachary,Smith,katherine05@yahoo.com,(937)540-2428x61789,Delgado Inc
North America,Mexico,State2,0385 Patterson Extensions,99535,Chair - Computer,Furniture,Chair,2024-05-08,2024-05-17,206.77,78.57,4,Nicholas,Rivas,phodges@lucas.biz,+1-063-585-3010,Martinez-Haley
North America,Mexico,State1,519 Aaron Hill Suite 277,46412,Table - Speech,Furniture,Table,2024-01-31,2024-02-03,2195.3,325.27,9,Alexandria,Blake,paulperry@dougherty.biz,444.394.6896,Gonzales PLC
Europe,Germany,Bavaria,35761 Klein Summit,06768,Chair - Small,Furniture,Chair,2024-04-04,2024-04-11,138.47,208.7,1,Shane,Robinson,wturner@murray-patterson.biz,(636)785-0898,Garcia Inc
North America,Mexico,State2,443 Combs Station Suite 295,25438,Jacket - Who,Clothing,Jacket,2024-07-08,2024-07-12,771.79,124.16,10,Sean,Stevens,riverskristen@yahoo.com,(768)740-4207x6751,Baker-Simpson
North America,USA,Texas,3309 Kristina Row Apt. 940,54114,Shirt - Foot,Clothing,Shirt,2024-06-21,2024-06-30,262.89,32.44,10,Nathan,Kelly,juliebowen@sanchez-bird.com,+1-653-523-2660x0047,Gonzalez-Davis
Asia,India,Telangana,561 Carol Track Suite 511,72278,Shirt - Air,Clothing,Shirt,2024-01-31,2024-02-06,304.15,233.53,2,Cristian,Tanner,rcobb@simmons-collins.com,761.868.7047x9666,Brown and Sons
North America,USA,California,5995 Alison River Apt. 423,91157,Laptop - Officer,Electronics,Laptop,2024-02-27,2024-03-03,588.38,404.18,2,Jesse,Blair,shenderson@stewart.com,+1-862-214-0513x186,"Mendez, Yang and Joseph"
North America,Mexico,State2,89147 Jackson Motorway,39721,Chair - However,Furniture,Chair,2024-01-13,2024-01-23,447.14,167.58,3,Michelle,Carey,markbaker@smith.com,001-387-351-8664x7741,Washington-Hayes
Asia,India,Karnataka,25853 Lester Manor,42218,Laptop - Democrat,Electronics,Laptop,2024-02-05,2024-02-08,238.6,144.21,2,Amanda,Miller,dana17@guzman.org,9841286558,Sellers Inc
Asia,Japan,State2,83193 Patel Ports,12520,Shirt - Those,Clothing,Shirt,2024-02-12,2024-02-21,1135.23,463.58,4,Amy,Moran,haneysusan@fuentes.com,292-421-9597x309,Murray-Chang
Asia,Japan,State2,3411 Cummings Corners,26275,Mobile - Simply,Electronics,Mobile,2024-02-09,2024-02-18,17.14,13.11,2,John,Cook,james01@yahoo.com,030.440.7781,Brown LLC
Asia,Japan,State2,9845 Bryant Streets Suite 345,40291,Couch - Remain,Furniture,Couch,2024-02-08,2024-02-17,263.77,111.02,3,David,Grant,thomassheila@adams.com,+1-106-166-9100x822,Jensen Ltd
North America,Canada,State2,268 Edwin Corner Suite 562,85748,Mobile - Red,Electronics,Mobile,2024-04-07,2024-04-09,736.47,98.2,10,Kimberly,Houston,anthonylee@yahoo.com,910.059.3257x2287,Marsh Inc
Asia,Japan,State2,8597 Jonathan Field Suite 129,46330,Table - Appear,Furniture,Table,2024-03-19,2024-03-21,717.29,125.46,9,Christopher,Cook,erica80@spears.biz,6048022406,Thomas Inc
North America,USA,New York,950 Jonathan Corner Suite 664,27270,Couch - Stay,Furniture,Couch,2024-05-19,2024-05-29,748.45,237.47,4,Austin,Lester,ryan23@hotmail.com,+1-788-876-5699,Tanner-Baker
Asia,China,State1,2290 Victoria Union,95779,Mobile - Themselves,Electronics,Mobile,2024-04-02,2024-04-06,1315.45,253.78,8,Miranda,Hawkins,timothy94@mullins.org,+1-038-035-1489x538,Harris Ltd
Asia,India,Karnataka,7905 Kyle Crossroad,74005,Table - Concern,Furniture,Table,2024-04-22,2024-04-27,731.87,133.18,7,John,Howard,owells@wilkins.com,(670)848-8686,Jones-Dawson
Europe,Germany,Bavaria,8228 Jennifer Alley,15021,Shirt - They,Clothing,Shirt,2024-05-08,2024-05-18,159.68,87.44,3,Alison,Moore,bobbyvillanueva@hotmail.com,684-676-7809x64583,Barker-Hernandez
North America,USA,California,13531 Morris Key Suite 928,92254,Tablet - Media,Electronics,Tablet,2024-04-14,2024-04-23,2134.2,294.08,10,Cindy,Hill,christopher14@hotmail.com,(267)511-9976x4534,"Campbell, Nguyen and Andrews"
North America,Mexico,State2,641 Alexander Rapid Suite 300,74651,Mobile - Position,Electronics,Mobile,2024-06-06,2024-06-13,190.71,58.05,4,Stephanie,Bell,conleyrandy@hood.com,001-722-422-8483,Cobb-Jones
Asia,China,State1,0180 Smith Ford Apt. 480,09936,Laptop - Focus,Electronics,Laptop,2024-03-06,2024-03-15,287.21,446.34,1,Mary,Cook,xadkins@ross.com,446-053-9260x96746,James-Tran
North America,Canada,State1,4991 Carol Drives,93640,Table - Property,Furniture,Table,2024-02-23,2024-02-27,2291.18,362.71,8,Alyssa,Jarvis,rrodgers@gmail.com,502.155.3830x77558,Taylor-Soto
Europe,Germany,Berlin,95678 Roberts Locks Apt. 789,03433,Mobile - Chair,Electronics,Mobile,2024-02-04,2024-02-06,328.9,76.89,5,Marie,Greer,lawsoncalvin@brooks-jones.org,+1-441-492-5316x49828,Hughes Group
Europe,France,State1,7656 Aguilar Camp Suite 055,40214,Chair - Song,Furniture,Chair,2024-04-04,2024-04-10,727.96,86.83,10,Jessica,Baker,jeffrey68@sandoval-garcia.biz,001-220-949-0763,"Norman, Rogers and Hudson"
North America,USA,New York,00115 Ford Walks Apt. 494,32009,Shirt - Fire,Clothing,Shirt,2024-02-13,2024-02-16,2247.34,429.92,7,Elizabeth,Cardenas,wanderson@yahoo.com,856.413.5474x168,Clark-Wheeler
Asia,Japan,State2,28555 Mary Spring,98788,Table - Get,Furniture,Table,2024-05-25,2024-05-27,1749.09,370.73,7,Brandi,Faulkner,tburgess@yahoo.com,(816)602-8413x623,Lewis-Ortega
Europe,France,State1,6971 Blair Park,88245,Shirt - Different,Clothing,Shirt,2024-04-27,2024-04-29,2100.46,490.29,7,Brittany,Le,david55@peterson.info,560-170-3961x0175,Smith-Smith
Europe,UK,State1,7949 Tracy Meadows,92346,Couch - Power,Furniture,Couch,2024-01-13,2024-01-21,2632.54,406.76,8,Carla,Raymond,erin62@gmail.com,001-593-896-7635x3673,"Mathis, Chang and Gonzales"
Asia,China,State2,28834 Tammy Fort Suite 139,01458,Mobile - Hold,Electronics,Mobile,2024-05-18,2024-05-28,252.44,349.65,1,Charles,Lopez,frederick49@gmail.com,(635)796-7148x03007,"Rose, Russell and Burns"
Asia,India,Maharashtra,260 Terri Junctions Apt. 637,78003,Chair - Report,Furniture,Chair,2024-03-29,2024-04-01,169.47,245.09,1,Sonya,Zimmerman,oliviashields@myers.com,+1-232-142-5261x19789,Schroeder-Kim
North America,Canada,State1,7446 Graves Falls Suite 544,10516,Table - Sure,Furniture,Table,2024-02-26,2024-03-01,606.76,100.62,7,Daniel,Davis,lewissandra@gmail.com,052.038.8193x76841,Patrick-Grimes
North America,Canada,State1,01483 John Grove,08321,Shirt - Not,Clothing,Shirt,2024-04-18,2024-04-26,1116.76,270.15,6,Rachel,Rodriguez,amberpruitt@gmail.com,087.647.7090,Crosby-Green
Europe,UK,State1,2950 Fisher Orchard Apt. 621,65904,Shirt - Know,Clothing,Shirt,2024-07-06,2024-07-13,228.92,262.22,1,Dylan,Campbell,douglasdakota@yahoo.com,001-303-264-5649,Rodriguez-Stephens
Europe,Germany,Bavaria,53906 Flynn Port Apt. 970,30577,Table - Laugh,Furniture,Table,2024-06-30,2024-07-09,213.19,30.03,10,Kenneth,Rogers,hfleming@jones.com,682.967.0742,Rodriguez-Salazar
North America,Mexico,State1,252 Flynn Dam Apt. 169,96835,Jacket - Buy,Clothing,Jacket,2024-05-08,2024-05-13,988.87,490.81,3,Sarah,Johnson,laura80@gmail.com,+1-335-838-4391x065,Jones and Sons
Asia,Japan,State2,6935 Anthony Estates Apt. 401,20232,Jacket - List,Clothing,Jacket,2024-04-02,2024-04-07,580.85,167.03,4,Rhonda,Sanchez,michael97@lane.org,177.170.3056x870,York-Castillo
North America,Mexico,State2,51648 Kathleen Roads Suite 337,50987,Chair - Walk,Furniture,Chair,2024-04-27,2024-04-30,801.78,179.16,6,Angelica,Wilson,qellis@yahoo.com,0643459731,Anderson Ltd
North America,USA,Texas,9675 Kemp Greens,45102,Jacket - Purpose,Clothing,Jacket,2024-07-02,2024-07-12,822.23,231.47,5,Darren,Smith,willisjaclyn@yahoo.com,001-318-156-0542x7079,Williams and Sons
North America,Mexico,State1,10797 Parker Mission,47956,Laptop - State,Electronics,Laptop,2024-05-19,2024-05-22,263.33,201.43,2,Kelly,Paul,steven89@yahoo.com,(269)348-5403,"Robbins, Evans and Woods"
Asia,India,Telangana,606 Cummings Stream Apt. 613,68580,Chair - Particularly,Furniture,Chair,2024-01-05,2024-01-09,443.0,83.74,8,David,Ortiz,webermichelle@yahoo.com,795.703.9962x637,"Romero, Frye and James"
North America,USA,Texas,73512 Jackson Shore,04758,Couch - Management,Furniture,Couch,2024-03-12,2024-03-22,527.56,242.21,3,Richard,Rasmussen,james33@david.com,+1-934-460-6069x430,"Morton, Livingston and Jones"
North America,Mexico,State1,2941 William Gardens Suite 006,35222,Chair - Inside,Furniture,Chair,2024-05-13,2024-05-16,292.78,437.18,1,Jon,Blackwell,amanda53@gmail.com,980-425-5428,"Anderson, Peterson and Medina"
North America,Mexico,State2,55078 Pierce Route Suite 860,89464,Couch - Suffer,Furniture,Couch,2024-01-03,2024-01-10,1191.05,248.21,6,Henry,Perez,davidbarron@johnson-lam.org,001-586-639-9287x987,Wright-Wallace
North America,Mexico,State2,2495 Thompson Viaduct,15325,Table - Collection,Furniture,Table,2024-07-20,2024-07-24,319.17,94.15,5,Thomas,Estrada,kevin60@gmail.com,288.807.0051,Harris-Salinas
Europe,France,State2,120 Erin Street Apt. 175,39502,Mobile - Science,Electronics,Mobile,2024-01-17,2024-01-24,758.44,233.4,5,Michael,Nelson,alyssa92@hotmail.com,001-104-662-7501x526,Rose LLC
Asia,Japan,State2,607 Carter Plains,25226,Mobile - Responsibility,Electronics,Mobile,2024-06-22,2024-06-26,232.51,126.57,3,James,Berry,pthomas@hotmail.com,+1-368-060-1457,Hill-Bryan
Europe,UK,State1,8581 Smith Lakes,06305,Table - Phone,Furniture,Table,2024-02-29,2024-03-07,269.3,110.53,3,Jennifer,Cunningham,bcaldwell@hotmail.com,(519)201-8285,Taylor Group
North America,Canada,State2,49379 Wagner Ramp Apt. 585,42799,Laptop - Card,Electronics,Laptop,2024-04-02,2024-04-11,3338.19,487.98,9,Lisa,Jones,mmiller@beltran.com,414.248.7396x262,Bush PLC
Asia,India,Maharashtra,977 Kathleen Rue Suite 772,99001,Chair - Half,Furniture,Chair,2024-01-31,2024-02-09,462.29,86.47,6,Jonathan,Lee,crystalcooper@yahoo.com,+1-787-296-5715x643,"Frost, Young and Jones"
North America,Mexico,State2,48042 Ruiz Way,55388,Jacket - Wall,Clothing,Jacket,2024-07-20,2024-07-26,3200.26,449.03,8,Susan,Sims,albert16@gomez.com,(662)254-9203,"Holland, Conley and Austin"
North America,Mexico,State1,015 Steven Coves Apt. 722,52405,Jacket - Itself,Clothing,Jacket,2024-03-30,2024-04-08,1709.53,347.68,6,Lance,Jones,robert00@hotmail.com,842-933-5984,Larson Inc
Asia,India,Karnataka,596 Buck Orchard,62978,Shirt - List,Clothing,Shirt,2024-04-28,2024-05-04,176.25,206.8,1,Laura,Miller,michellesmith@gmail.com,(624)736-5003,Moore PLC
Europe,France,State1,6144 Shannon Overpass Apt. 554,86832,Chair - Character,Furniture,Chair,2024-01-07,2024-01-12,2235.73,267.95,10,Shawna,Klein,daniellemartinez@hotmail.com,920.675.4939x3439,"Johnson, Mata and Brown"
Europe,Germany,Bavaria,528 Grant Forges,44328,Tablet - Instead,Electronics,Tablet,2024-01-08,2024-01-17,701.32,488.16,2,Stephen,Wright,johnvilla@ramirez.com,2364122474,Flores-Lewis
Europe,France,State1,33505 Ricardo Crossroad,33077,Jeans - Age,Clothing,Jeans,2024-07-28,2024-08-05,788.35,360.82,3,Lorraine,Murphy,xerickson@nguyen-villarreal.com,001-404-224-5641,Lee-Fuentes
Europe,France,State1,3807 Brenda Vista,33199,Table - Bar,Furniture,Table,2024-03-01,2024-03-08,2108.26,488.99,5,Lynn,Oconnor,baileyjulia@hotmail.com,001-494-197-1575x571,Hess-Foley
Asia,India,Karnataka,6306 Julie Dale,10257,Couch - Wall,Furniture,Couch,2024-06-01,2024-06-09,1019.67,151.43,8,Emily,Salas,iyoung@gmail.com,001-076-150-4205x98685,Salinas-Thompson
Europe,UK,State2,608 Julie Ramp,05474,Tablet - Region,Electronics,Tablet,2024-06-12,2024-06-15,249.02,111.81,3,Daniel,Miller,doconnor@hotmail.com,927.888.8189,"Griffin, Wiley and Torres"
North America,Canada,State1,3881 Rasmussen Mountains,93263,Jeans - Despite,Clothing,Jeans,2024-01-15,2024-01-18,184.17,210.64,1,Amanda,Gomez,cgalvan@yahoo.com,+1-096-568-8267x2800,Lloyd-Huang
Europe,Germany,Hamburg,472 Stephen Knoll,55547,Couch - Measure,Furniture,Couch,2024-03-01,2024-03-05,289.07,101.14,4,Justin,Owens,chungjeffrey@munoz-farley.net,001-999-514-5498x36714,"Freeman, Holloway and Ramsey"
North America,Canada,State1,867 Jones Points Suite 711,56204,Couch - Impact,Furniture,Couch,2024-07-05,2024-07-11,1679.38,284.05,8,Kevin,Jordan,lori34@gmail.com,001-180-739-2002x58565,Elliott-Acevedo
Asia,India,Telangana,3031 Simpson Point Suite 192,54985,Table - Son,Furniture,Table,2024-03-24,2024-04-02,573.39,330.37,2,Daniel,Campbell,alexandergarcia@yahoo.com,+1-025-455-0054x90809,Townsend Ltd
Europe,Germany,Berlin,46163 James Underpass Suite 383,88483,Jacket - Peace,Clothing,Jacket,2024-03-22,2024-03-27,46.78,68.48,1,Brian,Johnson,jeffrey29@montgomery-perez.com,417.996.5466x2897,"Bradford, Morales and Ellis"
Asia,Japan,State2,25275 Brown Expressway Apt. 302,29920,Jeans - Room,Clothing,Jeans,2024-03-16,2024-03-24,1180.03,317.72,5,Peggy,Mitchell,cmanning@gmail.com,(515)890-4182,Garcia-Obrien
North America,USA,Texas,0812 Beth Oval Suite 479,04910,Jacket - Sport,Clothing,Jacket,2024-07-15,2024-07-17,277.28,89.8,5,Brandy,James,imiller@myers-morris.net,442-022-4824x8863,Rogers Group
Europe,France,State1,45031 Robin Bypass Apt. 669,16463,Chair - Shake,Furniture,Chair,2024-01-28,2024-01-30,739.35,186.97,5,Samantha,French,fsmith@baker.net,001-119-925-6924,Oneill and Sons
Europe,Germany,Berlin,1034 Juan Flat,99541,Couch - She,Furniture,Couch,2024-07-07,2024-07-10,744.83,104.97,9,Chad,Garcia,alec51@padilla.info,001-044-708-5609,Castro-Caldwell
Asia,Japan,State1,48783 Andrew Cove Suite 564,41749,Jeans - Size,Clothing,Jeans,2024-04-16,2024-04-23,578.75,143.01,5,Thomas,Potts,emurphy@adams.com,374.499.9870,Roman Group
Europe,Germany,Hamburg,9412 Richmond Cliffs,01065,Jeans - Pm,Clothing,Jeans,2024-03-30,2024-04-03,52.78,77.11,1,Martha,Smith,cblake@hall-jones.net,5763101089,Franklin Ltd
Europe,France,State2,60640 Juan Highway Suite 794,74088,Mobile - Into,Electronics,Mobile,2024-05-09,2024-05-14,654.08,256.66,3,Nicholas,Reid,zachary70@hotmail.com,610.077.0177,Russell-Davis
North America,Mexico,State1,07811 Scott Ports,92708,Table - Southern,Furniture,Table,2024-03-27,2024-03-30,721.32,411.23,2,Katherine,Collier,christina21@mitchell-miller.com,967-433-3849x65523,"Castillo, Andrews and Collins"
Europe,France,State2,353 Nancy Throughway,07762,Jeans - Out,Clothing,Jeans,2024-02-12,2024-02-16,2780.34,445.97,8,Larry,Neal,wsims@ball.com,001-977-317-3946x2487,Parsons-Johnson
Europe,Germany,Hamburg,653 Michelle Shoals Suite 871,34681,Chair - Series,Furniture,Chair,2024-02-29,2024-03-03,236.24,73.07,4,Jacqueline,Ritter,barbara17@myers.com,(817)357-9211x625,Mcguire PLC
North America,USA,Texas,6463 Smith Hill Suite 570,30749,Mobile - Ago,Electronics,Mobile,2024-06-01,2024-06-05,361.65,218.15,2,Carol,Young,gdominguez@weaver.org,(552)905-0926,"Cain, Grant and Lopez"
Asia,India,Telangana,56161 Lee Green,33580,Table - Argue,Furniture,Table,2024-01-03,2024-01-05,210.59,62.83,4,Tammy,Burgess,staceyfoley@williams.net,238.469.9086x72331,Estrada Inc
North America,Mexico,State1,365 Hardy Cliff Apt. 218,72190,Chair - Ask,Furniture,Chair,2024-04-12,2024-04-18,33.98,42.46,1,Derek,Taylor,karenfox@yahoo.com,176-130-2364x1693,"Baker, Martinez and Rhodes"
Asia,India,Karnataka,7640 Dylan Tunnel,76182,Tablet - Land,Electronics,Tablet,2024-07-15,2024-07-20,618.38,338.59,3,Elizabeth,Marquez,tiffanytaylor@hernandez.info,269-379-4999,Stewart Ltd
Asia,Japan,State2,4484 Laurie Summit Suite 868,15307,Jeans - Full,Clothing,Jeans,2024-03-05,2024-03-12,1073.72,429.02,3,Monica,Stephenson,krista33@simmons.org,001-805-877-1555x906,Edwards PLC
North America,USA,New York,59120 Blevins Freeway,61837,Shirt - Say,Clothing,Shirt,2024-03-05,2024-03-08,2913.15,383.99,10,Gary,Gutierrez,nhardy@gmail.com,584.180.2955,Schmidt-Hickman
North America,USA,Texas,579 Gallagher Cliff,74468,Tablet - Really,Electronics,Tablet,2024-07-09,2024-07-11,811.08,462.87,2,Suzanne,Cabrera,fadams@gmail.com,736-703-8625,Hammond-Griffith
North America,Canada,State2,233 Laura Plains Apt. 563,04704,Jacket - Increase,Clothing,Jacket,2024-06-28,2024-07-02,1719.73,340.03,8,Julia,Romero,courtneygamble@taylor.com,078-831-2736,Garcia-Martin
Europe,France,State2,97084 Amy Glen,88767,Tablet - Head,Electronics,Tablet,2024-04-22,2024-04-27,409.22,65.29,7,Chad,Maldonado,baustin@soto.com,(955)510-0510,"Bailey, White and Kennedy"
Asia,China,State1,62300 Robert Mission,18148,Shirt - Must,Clothing,Shirt,2024-02-14,2024-02-23,1635.48,355.32,6,David,Morris,aaronstrong@nelson.com,753.916.9280,"Torres, Medina and Scott"
Asia,India,Maharashtra,9687 Smith Ford Apt. 454,33625,Chair - Treatment,Furniture,Chair,2024-02-13,2024-02-21,959.99,233.9,5,Caleb,Smith,lmyers@smith-jennings.com,580-151-7642x9628,Fletcher-Walker
North America,Canada,State1,96996 Jessica Trail Apt. 152,93345,Jeans - About,Clothing,Jeans,2024-02-20,2024-02-26,445.48,102.5,7,Mark,Moore,deanmcguire@walls.com,743.540.4762x539,Davis-Howard
Europe,UK,State2,5862 Griffin Plains,72874,Mobile - Himself,Electronics,Mobile,2024-01-19,2024-01-28,309.11,204.22,2,Amanda,Morales,birdjoshua@smith.com,+1-809-718-6142,Miller LLC
North America,USA,California,592 Mark Underpass Suite 967,42598,Laptop - Could,Electronics,Laptop,2024-03-26,2024-04-03,4021.76,489.01,10,Sean,Greene,beckerkristen@salinas.com,627.451.1608x958,Bernard-Murphy
Asia,India,Maharashtra,221 James Station Suite 008,26159,Laptop - Own,Electronics,Laptop,2024-06-29,2024-07-04,3055.15,423.57,10,Joseph,Reynolds,emilyreid@willis.info,611-399-7992x715,Yates Inc
Asia,China,State2,788 Khan Drive,67788,Couch - Safe,Furniture,Couch,2024-06-01,2024-06-07,1033.15,184.49,7,Michael,Day,paynekatie@gmail.com,001-763-090-0737,Gaines and Sons
Europe,France,State2,5744 Rodriguez Cape Suite 692,97994,Laptop - People,Electronics,Laptop,2024-04-20,2024-04-23,199.04,132.84,2,Ronald,Cruz,destiny47@yahoo.com,001-160-435-9839,"Aguilar, Carr and Logan"
North America,USA,California,965 Cole Throughway Apt. 756,87794,Tablet - Name,Electronics,Tablet,2024-05-07,2024-05-09,308.99,254.09,2,Valerie,Arnold,nfox@yahoo.com,+1-073-071-7761x35007,"Walsh, Atkins and Yang"
Asia,China,State2,38540 Rebecca Lodge,76738,Laptop - Movie,Electronics,Laptop,2024-07-26,2024-07-29,504.89,333.93,2,Briana,Peterson,lunajeffrey@gmail.com,+1-653-273-5514x97249,Hughes and Sons
Europe,France,State1,7714 Sparks Isle,04876,Couch - Road,Furniture,Couch,2024-01-21,2024-01-30,1570.31,257.35,8,Brenda,Page,melvin70@gmail.com,0617413644,Taylor and Sons
North America,Mexico,State1,89391 Tim Street,99568,Laptop - Write,Electronics,Laptop,2024-05-19,2024-05-22,1381.29,230.56,7,Kristi,Cameron,kimrichard@gmail.com,(283)056-4468,"Hill, Harrison and Myers"
Europe,France,State1,5595 David Lodge Apt. 560,66000,Mobile - Run,Electronics,Mobile,2024-05-16,2024-05-26,1439.7,443.5,5,Tyrone,Tate,jessetaylor@yahoo.com,990.460.0823,Lambert LLC
Europe,Germany,Berlin,022 Bryan Mills Suite 506,14156,Jeans - Instead,Clothing,Jeans,2024-05-26,2024-06-04,431.47,288.74,2,Stephen,Jacobs,ujohnson@gmail.com,120-039-3449x07697,"Guerrero, Weiss and Thomas"
North America,Mexico,State2,333 Joy Estate,76259,Couch - Wall,Furniture,Couch,2024-03-04,2024-03-08,228.01,37.31,9,Samantha,Logan,smithmatthew@castillo.com,(008)228-3774x27054,Reyes Ltd
North America,Canada,State2,82063 Erik Shore Apt. 126,76119,Table - Pressure,Furniture,Table,2024-05-05,2024-05-07,191.11,299.33,1,Angela,Valenzuela,xpadilla@hotmail.com,001-524-760-9606,Moss-Nichols
Europe,France,State1,57378 Neal Mountains Suite 884,02348,Jeans - Various,Clothing,Jeans,2024-04-13,2024-04-21,394.56,219.79,2,Scott,Cochran,dstewart@yahoo.com,001-061-298-8972x84268,Moore-Burton
Europe,France,State1,641 Johnson Junctions,26174,Shirt - Ask,Clothing,Shirt,2024-02-22,2024-02-27,1019.05,327.56,4,Michelle,Jones,cookjessica@yahoo.com,+1-803-166-4795,"Hogan, Thomas and Morales"
North America,USA,Texas,24285 Tonya Spring,90373,Laptop - Provide,Electronics,Laptop,2024-01-25,2024-01-29,167.36,273.82,1,Joseph,Roberson,raychristopher@hawkins.info,1708671520,Owens PLC
North America,Canada,State2,43368 Dennis Ranch Suite 724,54539,Chair - Media,Furniture,Chair,2024-06-30,2024-07-09,145.25,20.9,10,Christopher,Brown,johnsonmaria@williams.com,785-020-5025,"Garcia, Rush and Ruiz"
North America,Canada,State2,920 Alexander Spring,23064,Shirt - Reduce,Clothing,Shirt,2024-04-22,2024-05-01,461.28,348.52,2,Christine,Blackwell,dadams@hotmail.com,001-539-659-7442x526,"Wells, Parks and Conrad"
Europe,UK,State2,53740 Davis Field Apt. 793,58715,Tablet - Record,Electronics,Tablet,2024-04-10,2024-04-16,1922.21,485.02,6,Kristine,Hogan,hgray@hotmail.com,+1-608-557-1749x05849,"Wong, Brown and Miller"
North America,USA,New York,035 Jackson Street,06416,Laptop - Several,Electronics,Laptop,2024-05-31,2024-06-06,120.2,155.69,1,Emily,Wallace,anthony99@hotmail.com,(324)535-2791x11108,"Hicks, Hill and Chapman"
Asia,Japan,State1,321 Michael Ports Suite 183,07358,Jacket - Hot,Clothing,Jacket,2024-01-28,2024-01-31,1085.63,175.05,10,Lori,Gibson,heather80@dyer.biz,259-720-5548x298,"Wright, Byrd and Prince"
North America,Canada,State2,7498 Griffin Lights,01145,Laptop - True,Electronics,Laptop,2024-07-07,2024-07-10,887.55,257.27,5,Kenneth,Silva,olsonamy@yahoo.com,+1-721-461-7275x80452,"Lin, Higgins and Thomas"
North America,Mexico,State2,889 Lawrence Plains Suite 754,37041,Laptop - Pretty,Electronics,Laptop,2024-03-11,2024-03-19,1163.68,316.23,5,Mark,Scott,tammy34@gmail.com,929-360-5962,Griffin-Bender
North America,USA,California,6389 Daniel Ville,37043,Jacket - Safe,Clothing,Jacket,2024-06-25,2024-07-05,582.86,292.65,3,Mckenzie,Rice,bmunoz@hotmail.com,+1-561-156-8622x30706,Alvarado-Brown
North America,Canada,State2,22743 Brian Villages Suite 271,70872,Jacket - Government,Clothing,Jacket,2024-04-07,2024-04-15,2262.0,366.04,10,Robert,Wong,stephen56@gmail.com,121-380-7828,"Johnson, Stewart and Hall"
Asia,China,State2,4598 Palmer Lane,30863,Mobile - Well,Electronics,Mobile,2024-07-08,2024-07-12,1531.55,423.62,5,Michael,Nguyen,millsanthony@hotmail.com,+1-825-212-8866,"Chang, Williams and Foster"
Asia,Japan,State1,984 Amanda Estate Suite 705,20701,Table - Pattern,Furniture,Table,2024-01-17,2024-01-23,317.59,135.66,3,Bradley,Miller,lisafernandez@davis-gross.com,203.668.6427,Flowers-Austin
Europe,Germany,Bavaria,72876 Jennifer Drive Apt. 877,74037,Mobile - Woman,Electronics,Mobile,2024-07-05,2024-07-07,1110.58,400.55,4,Jeremy,Adams,russellelizabeth@colon.com,001-573-562-3277x00453,"Price, Simmons and Weaver"
Europe,UK,State2,73228 Cabrera Valleys,59242,Couch - Group,Furniture,Couch,2024-07-25,2024-07-27,225.84,88.09,4,Sandra,Johnson,bobby25@morgan-odonnell.net,+1-397-704-1167x881,Thornton-Harrison
Europe,France,State1,86569 Kenneth Harbors Suite 673,27662,Shirt - Here,Clothing,Shirt,2024-06-12,2024-06-21,32.25,37.11,1,Jacob,White,justinguzman@nichols-hardin.info,0623945994,"Mueller, Mitchell and Booth"
Europe,UK,State2,01203 Barbara Burgs Apt. 387,12443,Laptop - Collection,Electronics,Laptop,2024-06-12,2024-06-19,348.41,204.48,2,Michelle,Bennett,michaeldunn@flores.com,8015337435,Johnson-Gutierrez
Asia,India,Telangana,2871 Howe Lakes Suite 957,91836,Jacket - International,Clothing,Jacket,2024-06-27,2024-07-07,451.1,265.76,2,Sabrina,Contreras,susan59@yahoo.com,+1-955-055-3629x171,Anderson Ltd
North America,Canada,State2,83952 Anderson Walk Suite 207,88153,Mobile - First,Electronics,Mobile,2024-07-18,2024-07-21,797.08,171.35,6,Kim,Brewer,fosterlawrence@bishop.com,457-445-2030,Hutchinson-Krueger
